metadata: item UID,metadata: item ID,metadata: item n,metadata: file URL,metadata: ms ID,metadata: shelfmark,metadata: collection,metadata: ms type,metadata: part name,metadata: part ID,metadata: nest level,locus: locus,locus: from,locus: to,locus: inferred end,length: est fols,length: est cols,length: est lines,length: est % of ms,length: est % of part,work: title,work: title type,work: work ID,work: standard title(s),work: class(es),work: associated subject(s),work: subject URI(s),work: theology,work: documents,work: bible,work: literature,work: science,work: liturgy,work: history,work: law,work: philosophy,work: hagiography,work: medicine,work: christian literature,work: sermons,work: classical literature,work: monasticism and religious orders,work: grammar,work: clergy,work: rhetoric,work: geography,work: natural history,work: politics and government,work: music,work: indexes,work: conduct,work: heraldry,work: magic,work: bibliography,work: recreation,author: name(s),author: standard name(s),author: ID(s),language: text lang(s),language: main,language: other,paratext: incipit,paratext: explicit,paratext: rubric(s),paratext: rubric note(s),paratext: final rubric(s),paratext: final rubric note(s),bibliography: note(s),bibliography: bibl,bibliography: repertory/ies,bibliography: edition(s),bibliography: commented on,bibliography: related,bibliography: commentary/ies,bibliography: bible,bibliography: ms(s),bibliography: IMEV,bibliography: IMEV URI(s),bibliography: WIC,bibliography: WIC URI(s)
Eton Pote 434_item_1,Eton_434-item1,1.0,manuscript_15593,Eton Pote 434,,,manuscript,,Eton_434,1,,,,,,,,,,Sharḥ Hidāyat al-Ḥikmah; شرح هداية الحكمة,,work_20092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Athīr al-dīn al-Abharī, al-Mufaḍḍal ibn ʿUmar, d. 1265 اثير الدين الابهري، المفضل بن عمر",,person_51545226,Arabic,ar,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous. ; Colophon further notes: Composition date: Shawwāl 880.,"Margoliouth no. 45 (shelf/item: 6/5) ; Geschichte der arabischen Literatur C. Brockelmann 1892-1902 (2 vols. plus supplements) GAL I.464; GAL Supp. I.840; A descriptive list of the Arabic manuscripts acquired by the Trustees of the British Museum since 1894, A. G. Ellis and E. Edwards (1912) p.7 [BL Or. 5817]; A catalogue of the Arabic manuscripts in the Library of the India Office (vol. 1), O. Loth (1877) p.136 no.487 [BL IO Bijapur 164]",,,,,,,,,,,
Eton Pote 278(1)_item_1,Eton_278_1-item1,1.0,manuscript_15416,Eton Pote 278(1),,,manuscript,,Eton_278_1,1,,,,,,,,,,Taʾrīkh ʿĀlam-ārā; Afz̤al al-Tavārīkh; تاريخ عالم آرای ; افضل التواريخ,,work_20883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khūzānī Iṣfahānī, Faz̤lī Bayg خوزانى اصفهانى، فضلى بيگ",,person_316003841,Persian,fa,,,,,,,,"Note concerning author: Faz̤lī is the author of Afz̤al al-Tavārīkh. Charles Melville found that work was related to Iskandar Beg Munshi's work of this title: Taʾrīkh ʿĀlam-ārā-yi 'Abbasi. See his discovery in Christ's College library Dd.5.6: http://www.ifao.egnet.net/bcai/31/30/. See also Melville's ""A lost source for the reign of Shah 'Abbas: The Afzal al-tawarikh of Fazli Khuzani Isfahani"" on JSTOR: https://www.jstor.org/stable/4311148. Could this be yet another manuscript mixing the two works?! ; Colophon details: Date: Undated Scribe: Anonymous. ; Note concerning work: There is a note inserted in English (attributed to Klaus Rohrborn of Hamburg, 1961) stating that this is in fact the unique first volume of the Afdal al-tawarikh, the second volume of which is in the British Museum [now Library] Rieu Suppt 56. An English note in the ms itself says this is NOT Taʾrīkh ʿĀlam-ārā but the (unique?) first volume of the Afzal al-Tavārīkh of which the second is (unique, autograph) BL Or. 4678 - for that see Rieu, Pers. Suppl. p. 37 (#56). This work and this ms are also mentioned in Melville's article, who argues he has discovered the lost THIRD volume. His footnote 5 seems to suggest the first volume is known.",Margoliouth no. 172 (shelf/item: 17/2) ; Persian Literature: a bio-bibliographical survey C. A. Storey 1927–39 I.1 p.301 (ta'rikh i alam-ara by Fadli Ispahani vol I: also I.2 p.1280: Rieu Supp 56 is immediate continuation); Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.545; p.145,,,,,,,,,,,
Eton Pote 353_item_1,Eton_353-item1,1.0,manuscript_15502,Eton Pote 353,,,manuscript,,Eton_353,1,,,,,,,,,,Laṭāʾif al-Ṭavāʾif; لطائف الطوائف,,work_5080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ṣafī, ʿAlī ibn Ḥusayn Kāshifī, 1463-1532 or 3 صفى، على بن حسين كاشفى‏",,person_90077852,Persian,fa,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous. ; Colophon further notes: Colophon on f.146r provides no information on copying.,"Margoliouth no. 87 (shelf/item: 2/11) ; Catalogue of the Persian manuscripts in the British Museum (3 vols.) C. Rieu 1879-1883 p.757 [BL Add. 18408]; Catalogue of Persian manuscripts in the library of the India Office (2 vols.) H. Ethé 1903-37 col.516, no. 778 [BL IO Islamic 1359]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library E. Sachau and H. Ethé 1889 col.428, no. 454 [Bodl. Elliot 234]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library, Part III A.F.L. Beeston 1954 p.17 no. 2518 [Bodl. Ms. Ind. Inst. Pers. 91]; Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.426",,,,,,,,,,,
Eton Pote 435_item_1,Eton_435-item1,1.0,manuscript_15594,Eton Pote 435,,,manuscript,,Eton_435,1,,,,,,,,,,Dīvān-i Muḥammad ʿAlī Ḥazīn; ديوان محمد على الحزين,,work_20661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muḥammad ʿAlī Ḥazīn محمد علی حزين,,person_50013027,Persian,fa,,,,,,,,"Colophon details: Date: Undated Scribe: Anonymous. ; Colophon further notes: (colophon states that this is the end of the 4th Divan, including 483 quatrains).; Note concerning manuscript: Flyleaf: list of contents. Although it calls itself the 4th Divan the ms, foliated ff.560-647, is the third of four in the same hand and format, including: Eton Pote 317 (first part, ff.1-94); King's Pote 188 (second part, ff.95-559); King's Pote 124 (fourth part, ff.648-772). There are other works by the same author (copied in a different hand) in King's Pote 74 and King's Pote 199.","Margoliouth no. 141 (shelf/item: 9/9) ; Catalogue of the Persian manuscripts in the British Museum (3 vols.) C. Rieu 1879-1883 p.715 [BL Or. 322]; Catalogue of Persian manuscripts in the library of the India Office (2 vols.) H. Ethé 1903-37 col.928, no. 1712 [BL IO Islamic 903]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library E. Sachau and H. Ethé 1889 col.721, no. 1184 [Bodl. Elliot 213]; Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.184",,,,,,,,,,,
Eton Pote 421_item_1,Eton_421-item1,1.0,manuscript_15580,Eton Pote 421,,,manuscript,,Eton_421,1,,,,,,,,,,"Niqāyah with author’s commentary, Itmām al-Dirāyah; اتمام الدراية لقراء النقاية",,work_1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suyūṭī, ʿAbd al-Raḥmān ibn Abī Bakr, 1445-1505 سیوطی، عبد الرحمان ابن ابی بکر",,person_90051632,Arabic,ar,,,,,,,,"Colophon details: Place: Murādābād Date: 27 Dhū-l-Ḥijjah, 1164, year 4 (i.e. reign of Aḥmad Shāh) / 16 Nov 1751 Scribe: Anonymous. ; Colophon further notes: Some details in a note on f.1r; other details taken from from the colophon.","Margoliouth no. 77 (shelf/item: 6/9) ; Geschichte der arabischen Literatur C. Brockelmann 1892-1902 (2 vols. plus supplements) GAL II.156; GAL Supp. II.195; Catalogus codicum manuscriptorum orientalium qui in Museo britannico asservantur. Pars secunda, codices arabicos amplectens, C. Rieu (1846-1871) p.213, no. 432 [BL Add. 7523 Rich.]",,,,,,,,,,,
Eton Pote 347_item_1,Eton_347-item1,1.0,manuscript_15496,Eton Pote 347,,,manuscript,,Eton_347,1,,,,,,,,,,Gul-i Kushtī (?); گل كشتى,,work_10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mīr ʿAbd al-ʿĀl ibn Mīr Muḥammad Muʾmin Ḥusaynī, Najāt مير عبد العال بن مير محمد مؤمن حسيني، نجات",,person_f3015,Unknown,und,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous.,Margoliouth no. (shelf/item: /),,,,,,,,,,,
Eton Pote 409_item_1,Eton_409-item1,1.0,manuscript_15566,Eton Pote 409,,,manuscript,,Eton_409,1,,,,,,,,,,Majmūʿah… wa Ṣarf Majd Miṣbāḥ (?),,work_11304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anonymous,,person_f407,Unknown,und,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous.,Margoliouth no. (shelf/item: /),,,,,,,,,,,
Eton Pote 390_item_1,Eton_390-item1,1.0,manuscript_15544,Eton Pote 390,,,manuscript,,Eton_390,1,,,,,,,,,,al-Mashāriʿ wa-l-Muṭāraḥāt; المشارع والمطارحات,,work_11280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suhrawardī, Yaḥyā ibn Ḥabash, 1152 or 3-1191 سهروردي، يحيى بن حبش",,person_86440217,Arabic,ar,,,,,,,,Colophon details: Date: Rabīʿ I 1048 / Jul-Aug 1638 Scribe: Anonymous.,Margoliouth no. 78 (shelf/item: 17/15),,,,,,,,,,,
Eton Pote 258(1)_item_1,Eton_258_1-item1,1.0,manuscript_15393,Eton Pote 258(1),,,manuscript,,Eton_258_1,1,,,,,,,,,,Shāhnāmah; شاهنامه,,work_2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firdawsī فردوسی,,person_101359236,Persian,fa,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous. ; Note concerning manuscript: Begins with the Baysunghuri preface.,"Margoliouth no. 117 (shelf/item: 9/7) ; Catalogue of the Persian manuscripts in the British Museum (3 vols.) C. Rieu 1879-1883 p.533 [BL Add. 21103]; Catalogue of Persian manuscripts in the library of the India Office (2 vols.) H. Ethé 1903-37 col.546, no. 860 [BL IO Islamic 2118]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library E. Sachau and H. Ethé 1889 col.450, no. 493 [Bodl. Elliot 325]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library, Part III A.F.L. Beeston 1954 p.21 no. 2537 [Bodl. Ms. Pers. D. 44]; Persian Literature: a bio-bibliographical survey C. A. Storey 1927–39 V.1 p.130 (first half - modern) ; Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.147; A catalogue of Persian manuscripts in the library of the University of Cambridge, E. Browne (1896) p.286, no. 196 [Camb. Nn. 1.20]",,,,,,,,,,,
Eton Pote 394_item_1,Eton_394-item1,1.0,manuscript_15548,Eton Pote 394,,,manuscript,,Eton_394,1,,,,,,,,,,Maqāmāt al-Ḥarīrī; مقامات الحريرى,,work_21224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"al-Qāsim ibn ʻAlī al-Ḥarīrī, d. 516/1122 القاسم بن علي بن محمد الحريري ابو محمد",,person_9907600,Arabic,ar,,,,,,,,Colophon details: Date: 4 Rabīʿ II 1112 / 18 Sep 1700 Scribe: Anonymous.,"Margoliouth no. 83 (shelf/item: 5/13) ; Geschichte der arabischen Literatur C. Brockelmann 1892-1902 (2 vols. plus supplements) GAL I.76-8; Catalogus codicum manuscriptorum orientalium qui in Museo britannico asservantur. Pars secunda, codices arabicos amplectens, C. Rieu (1846-1871) p.318 no.661 [BL Add. 7292 Rich.]; Supplement to the catalogue of the Arabic manuscripts in the British Museum, C. Rieu (1894) p.635 no.1006 [BL Or. 2790]; A catalogue of the Arabic manuscripts in the Library of the India Office (vol. 1), O. Loth (1877) p.235 no.808 [BL IO Islamic 2378]",,,,,,,,,,,
Eton Pote 343_item_1,Eton_343-item1,1.0,manuscript_15492,Eton Pote 343,,,manuscript,,Eton_343,1,,,,,,,,,,Kalimāt-i Ṭayyibāt (wise sayings of ʿĀlamgīr); كلمات طيبات,,work_3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Awrangzīb, Emperor of Hindustan, 1618-1707 اورنگزيب،‏‏ پادشاه هندوستان",,person_6178410,Persian,fa,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous.,"Margoliouth no. 42 (shelf/item: 15/7) ; Catalogue of the Persian manuscripts in the British Museum (3 vols.) C. Rieu 1879-1883 p p.400-1 [BL Add. 26238 and Add. 26239]; p.270 [BL Add. 19495]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library E. Sachau and H. Ethé 1889 col.130, no. 248 [Bodl. Fraser 157]; Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.88",,,,,,,,,,,
Eton Pote 425_item_1,Eton_425-item1,1.0,manuscript_15584,Eton Pote 425,,,manuscript,,Eton_425,1,,,,,,,,,,Vaqāʿi-i Shujāʿī; وقائع شجاعى,,work_11313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anonymous,,person_f407,Persian,fa,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous. ; Colophon further notes: Must have been copied after 1198 since that date is mentioned in the text a few folios from the end.; Note concerning manuscript: Start of second part around two-thirds of the way through.,Margoliouth no. 197 (shelf/item: 15/8) ; Persian Literature: a bio-bibliographical survey C. A. Storey 1927–39 I.1 p.625 (only copy?); Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.532,,,,,,,,,,,
Eton Pote 431_item_1,Eton_431-item1,1.0,manuscript_15590,Eton Pote 431,,,manuscript,,Eton_431,1,,,,,,,,,,Hidāyat al-Naḥw; هداية النحو,,work_744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(perhaps) ʿAbd al-Karīm, Muḥammad Mīrzā عبد الكريم، محمد ميرزا",,person_f4672,Arabic,ar,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous. ; Colophon further notes: Colophon provides no information on copying.,"Margoliouth no. 111 (shelf/item: 2/10) ; A catalogue of Persian manuscripts in the library of the University of Cambridge, E. Browne (1896) p.262, no. 177 [Camb. Add. 417/5]",,,,,,,,,,,
Eton Pote 357_item_1,Eton_357-item1,1.0,manuscript_15506,Eton Pote 357,,,manuscript,,Eton_357,1,,,,,,,,,,Manār al-Anwār; منار الانوار,,work_11283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nasafī, ʿAbd Allāh ibn Aḥmad, d. 1310 النسفى، عبد الله بن احمد حافظ الدين ابو البركات",,person_79506400,Arabic,ar,,,,,,,,"Colophon details: Date: Undated Scribe: Anonymous. ; Note concerning work: An India Office manuscript [BL IO Delhi 450e] is described in p.208, no.1447.","Margoliouth no. 18 (shelf/item: 5/12) ; Geschichte der arabischen Literatur C. Brockelmann 1892-1902 (2 vols. plus supplements) GAL II.196; GAL Supp. II.263; Catalogus codicum manuscriptorum orientalium qui in Museo britannico asservantur. Pars secunda, codices arabicos amplectens, C. Rieu (1846-1871) p.119 no.205 [BL Add. 7271 Rich.]; Catalogus codicum manuscriptorum orientalium qui in Museo britannico asservantur. Pars secunda, codices arabicos amplectens, C. Rieu (1846-1871) p.141 no. 270 [BL Add. 6025]; A catalogue of the Arabic manuscripts in the Library of the India Office (vol. 1), O. Loth (1877) p.77, no.312 [BL IO Islamic 1737]",,,,,,,,,,,
Eton Pote 419_item_1,Eton_419-item1,1.0,manuscript_15577,Eton Pote 419,,,manuscript,,Eton_419,1,,,,,,,,,,Nal-u Daman; نل دمن,,work_533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayz̤ī, Abū al-Fayz̤ ibn Mubārak, 1547 or 8-1595 فيضى، ابو الفيض بن مبارك",,person_90041360,Persian,fa,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous.,"Margoliouth no. 136 (shelf/item: 7/3) ; Catalogue of the Persian manuscripts in the British Museum (3 vols.) C. Rieu 1879-1883 p.670 [BL Add. 23981/2]; Catalogue of Persian manuscripts in the library of the India Office (2 vols.) H. Ethé 1903-37 col.805, no. 1468 [BL IO Islamic 269]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library E. Sachau and H. Ethé 1889 col.666, no. 1057 [Bodl. Elliot 211]; Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.143",,,,,,,,,,,
Eton Pote 418_item_1,Eton_418-item1,1.0,manuscript_15576,Eton Pote 418,,,manuscript,,Eton_418,1,,,,,,,,,,Kitāb Masālik wa-Mamālik (Persian translation); كتاب مسالك وممالك,,work_7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(probably) Iṣṭakhrī, Ibrāhīm ibn Muḥammad, d. 957 or 8 الإصطرخي، إبراهيم بن محمد ; (probably not) Ibn Ḥawqal, Muḥammad ibn ʿAlī ابن حوقل، محمد بن علي",,person_47155092 person_95296958,Persian,fa,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous.,"Margoliouth no. 55 (shelf/item: 4/7) ; Catalogue of Persian manuscripts in the library of the India Office (2 vols.) H. Ethé 1903-37 col.364, no. 707 [BL IO Islamic 1026 (same incipit as Eton Pote 418)]; Persian Literature: a bio-bibliographical survey C. A. Storey 1927–39 II.1 p.118",,,,,,,,,,,
Eton Pote 430_item_1,Eton_430-item1,1.0,manuscript_15589,Eton Pote 430,,,manuscript,,Eton_430,1,,,,,,,,,,Hidāyah al-Fiqh (from the book of Nikāḥ to the book of Waqf); ‏هداية الفقه,,work_11269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibn Ḥāfiẓ Aḥmad (a resident of Lahore) ابن حافظ احمد,,person_f6016,Arabic,ar,,,,,,,,"Note concerning author: This author's name is provided in the colophon. An author of a work of this title is Marghinani [person_6339279]. There is also a Hidayat al-Hikmah by Athir al-din Abhari. Various other Hidayah's are listed in Ethe IO catalogue p.399. ; Colophon details: Date: Tuesday 21 Shaʿbān year 1093 / 25 Aug 1682 Scribe: Mullā Ṣāliḥ ibn Shaykh Bad-hū ملا صالح بن شيخ بدهو . ; Colophon further notes: Dated by chronogram. Composed by Ibn Ḥāfiẓ Aḥmad (from Paraknah, resident of Lahore). End of volume 1. (But a note on f.1r states this is the first part of the second volume).",Margoliouth no. 20 (shelf/item: 13/17),,,,,,,,,,,
Eton Pote 356_item_1,Eton_356-item1,1.0,manuscript_15505,Eton Pote 356,,,manuscript,,Eton_356,1,,,,,,,,,,Līlāvatī (translation from the Sanskrit into Persian); ليلاوتي,,work_2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bhāskarācārya بهاسكراكاريا,,person_29927659,Persian,fa,,,,,,,,"Colophon details: Date: Undated Scribe: Anonymous. ; Note concerning work: Work translated in 1074 in the reign of Aurengzeb, in nine chapters.","Margoliouth no. 158 (shelf/item: 6/7) ; Catalogue of the Persian manuscripts in the British Museum (3 vols.) C. Rieu 1879-1883 p.449 [BL Add. 5649]; Catalogue of Persian manuscripts in the library of the India Office (2 vols.) H. Ethé 1903-37 col.1112, no. 1998 [BL IO Islamic 1411]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library, Part III A.F.L. Beeston 1954 p.53 no. 2697 [Bodl. Ms. Ind. Inst. Pers. 105]; Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.144",,,,,,,,,,,
Eton Pote 342_item_1,Eton_342-item1,1.0,manuscript_15491,Eton Pote 342,,,manuscript,,Eton_342,1,,,,,,,,,,Gulshan-i Rāz; گلشن راز,,work_1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shabistarī, Maḥmūd ibn ʿAbd al-Karīm, -approximately 1320 شبستری، محمود بن عبد الكريم",,person_107030610,Persian,fa,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous.,"Margoliouth no. 130 (shelf/item: 7/14) ; Catalogue of the Persian manuscripts in the British Museum (3 vols.) C. Rieu 1879-1883 p.608 [BL Add. 7750]; Catalogue of Persian manuscripts in the library of the India Office (2 vols.) H. Ethé 1903-37 col.957, no. 1761/2 [BL IO Islamic 2559]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library E. Sachau and H. Ethé 1889 col.781, no. 1260 [Bodl. Elliot 404]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library, Part III A.F.L. Beeston 1954 p.48 no. 2674 [Bodl. Ms. Whinfield 55]; A catalogue of Persian manuscripts in the library of the University of Cambridge, E. Browne (1896) p.340, no. 250 [Camb. Add. 2629]",,,,,,,,,,,
Eton Pote 424_item_1,Eton_424-item1,1.0,manuscript_15583,Eton Pote 424,,,manuscript,,Eton_424,1,,,,,,,,,,Rūznāmcha-yi Vaqāyiʿ; Vaqāyiʿ-i Niʿmat Khān; روزنامچه وقايع; وقايع نعمت خان,,work_7154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Persian,fa,,,,,,,,"Colophon details: Date: Monday 19 Rabīʿ II 1187 / 10 Jul 1773 Scribe: Anonymous. ; Colophon further notes: Dated at a colophon after the first work.; Note concerning work: History of the siege of Dar al-Jihad, Haydarabad on 13 Rajab 1130 [THIS IS THE FIRST WORK: THE SECOND WORK IS ON LOVE AND ROMANCE].","Margoliouth no. 198 (shelf/item: 7/15) ; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library, Part III A.F.L. Beeston 1954 p.10 no. 2486 [Bodl. Ms. Ind. Inst. Pers. 96]; Persian Literature: a bio-bibliographical survey C. A. Storey 1927–39 I.1 p.591 (1187H); Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.198",,,,,,,,,,,
Eton Pote 395_item_1,Eton_395-item1,1.0,manuscript_15549,Eton Pote 395,,,manuscript,,Eton_395,1,,,,,,,,,,al-Miṣbāh (abridgment of the works of al-Jurjānī); المصباح,,work_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abū Bakr ibn ʿAbd al-Qāhir ibn ʿAbd al-Raḥmān al-Jurjānī ابو بكر بن عبد القاهر بن علد الرحمان الجرجانى,,person_f6097,Arabic,ar,,,,,,,,Note concerning author: This al-Jurjānī was son of ʿAbd al-Qāhir b. ʿAbd al-Raḥmān al-Jurjānī. ; Colophon details: Date: Undated Scribe: Muḥammad Murād Multānī محمد مراد ملتانى . ; Note concerning work: Begins as does the work in SOAS ms. 47270/2. There is a commentary elsewhere in the Pote collect: King's Pote 10.,"Margoliouth no. 110 (shelf/item: 13/24) ; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library, Part III A.F.L. Beeston 1954 p.77 no. 2797 [Bodl. Ms. Pers. e. 58]; Catalogus codicum manuscriptorum orientalium qui in Museo britannico asservantur. Pars secunda, codices arabicos amplectens, C. Rieu (1846-1871) p.231 no.486 [BL Harl. 5465]; Catalogus codicum manuscriptorum orientalium qui in Museo britannico asservantur. Pars secunda, codices arabicos amplectens, C. Rieu (1846-1871) p.331 no.486 [BL Harl. 5465/3]; Supplement to the catalogue of the Arabic manuscripts in the British Museum, C. Rieu (1894) p.604 no.930 [BL Or. 4330]",,,,,,,,,,,
Eton Pote 381_item_1,Eton_381-item1,1.0,manuscript_15534,Eton Pote 381,,,manuscript,,Eton_381,1,,,,,,,,,,Marāḥ al-Arwāḥ; مراح الارواح,,work_21168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ibn Masʿūd, Aḥmad ibn ʿAlī, 13th cent. ابن مسعود، احمد ابن على",,person_81961836,Arabic,ar,,,,,,,,"Colophon details: Place: Anulah Date: Saturday 21 Jumādā I, year 6 Aḥmad Shāh (i.e. 1166) / 26 Mar 1753 Scribe: Anonymous.","Margoliouth no. 113 (shelf/item: 13/7) ; Geschichte der arabischen Literatur C. Brockelmann 1892-1902 (2 vols. plus supplements) GAL II.21; GAL Supp. II.14; Catalogus codicum manuscriptorum orientalium qui in Museo britannico asservantur. Pars secunda, codices arabicos amplectens, C. Rieu (1846-1871) p.233 no.497 [BL Arund. Or. 34/2]; Supplement to the catalogue of the Arabic manuscripts in the British Museum, C. Rieu (1894) p.616 no.968 [BL Or.4342/1]",,,,,,,,,,,
ECOM 8_item_1,ECOM_8-item1,,manuscript_16688,ECOM 8,,,manuscript,,ECOM_8,1,,,,,,,,,,al-Qurʾān; القرآن,,work_112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arabic,ar,,,,,,,,"An Ottoman Koran written in naskhi, surah headings in gold, opening illumination in colours and gold",,,,,,,,,,,,
Eton Pote 258(2)_item_1,Eton_258_2-item1,1.0,manuscript_15394,Eton Pote 258(2),,,manuscript,,Eton_258_2,1,,,,,,,,,,Shāhnāmah; شاهنامه,,work_2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firdawsī فردوسی,,person_101359236,Persian,fa,,,,,,,,Colophon details: Date: Undated Scribe: Anonymous.,"Margoliouth no. 118 (shelf/item: 9/8) ; Catalogue of the Persian manuscripts in the British Museum (3 vols.) C. Rieu 1879-1883 p.533 [BL Add. 21103]; Catalogue of Persian manuscripts in the library of the India Office (2 vols.) H. Ethé 1903-37 col.546, no. 860 [BL IO Islamic 2118]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library E. Sachau and H. Ethé 1889 col.450, no. 493 [Bodl. Elliot 325]; Catalogue of the Persian, Turkish, Hindûstânî, and Pushtû Manuscripts in the Bodleian Library, Part III A.F.L. Beeston 1954 p.21 no. 2537 [Bodl. Ms. Pers. D. 44]; Persian Literature: a bio-bibliographical survey C. A. Storey 1927–39 V.1 p.130 (second half - modern) ; Mughals in India: a bibliographical survey. Vol. 1. Manuscripts D.N. Marshall 1962 p.147; A catalogue of Persian manuscripts in the library of the University of Cambridge, E. Browne (1896) p.286, no. 196 [Camb. Nn. 1.20]",,,,,,,,,,,
